model,tau_up,tau_dn,margin,median_sharpe,geo_equity,avg_trades,total_trades,avg_win_rate
logreg,0.35,0.5,0.06,1.936497662940251,1.3840475190222477,12.333333333333334,407,0.6000711409802317
logreg,0.35,0.5,0.08,1.936497662940251,1.3840475190222477,12.333333333333334,407,0.6000711409802317
logreg,0.35,0.5,0.1,1.936497662940251,1.3840475190222477,12.333333333333334,407,0.6000711409802317
logreg,0.35,0.5,0.12,1.936497662940251,1.3840475190222477,12.333333333333334,407,0.6000711409802317
logreg,0.35,0.5,0.14,1.936497662940251,1.3840475190222477,12.333333333333334,407,0.6000711409802317
logreg,0.35,0.5,0.16,1.936497662940251,1.3985792093496527,12.333333333333334,407,0.6024021433112342
logreg,0.35,0.5,0.18,1.936497662940251,1.3985792093496527,12.333333333333334,407,0.6024021433112342
logreg,0.35,0.5,0.2,1.936497662940251,1.3985792093496527,12.333333333333334,407,0.6024021433112342
logreg,0.35,0.55,0.0,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.02,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.04,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.06,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.08,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.1,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.12,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.14,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.16,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.18,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.55,0.2,2.244316729259036,1.501825554574743,12.387096774193548,384,0.59302444866961
logreg,0.35,0.6,0.0,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.02,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.04,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.06,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.08,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.1,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.12,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.14,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.16,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.18,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.6,0.2,2.258288262629953,1.4952498401898802,12.193548387096774,378,0.600169722750368
logreg,0.35,0.65,0.0,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.02,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.04,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.06,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.08,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.1,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.12,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.14,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.16,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.18,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.65,0.2,1.7410696813492845,1.335764865298506,11.870967741935484,368,0.5895505032601808
logreg,0.35,0.7,0.0,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.7,0.02,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.7,0.04,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.7,0.06,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.7,0.08,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
logreg,0.35,0.7,0.1,1.6764317377526576,1.2777659792810248,12.0,360,0.5850854700854701
